
game_id,turn_id,time_start,shape_id,x_initial,rotation_initial,level,score,full_lines,statistics_sum,score_ratio,efficiency,num_events,num_move_left,num_move_right,num_down,num_rotate,num_drop,num_none
0,0,26.987,6,5,1,1,0,0,1,0.0,0.0,2,0,0,0,0,1,1
0,1,27.948,1,5,1,1,19,0,2,9.0,9.0,2,0,0,0,0,1,1
0,2,28.111,2,5,1,1,37,0,3,12.0,13.0,1,0,0,0,0,1,0
0,3,28.259,3,5,1,1,53,0,4,13.0,14.0,2,0,0,0,0,1,1
0,4,28.409,0,5,1,1,67,0,5,13.0,13.0,1,0,0,0,0,1,0
0,5,28.555,4,5,1,1,80,0,6,13.0,12.0,2,0,0,0,0,1,1
0,6,28.715,5,5,1,1,89,0,7,12.0,10.0,1,0,0,0,0,1,0
0,7,28.867,6,5,1,1,97,0,8,12.0,8.0,2,0,0,0,0,1,1
0,8,29.21,1,5,1,1,103,0,9,11.0,6.0,1,0,0,0,0,1,0
0,9,29.168,3,5,1,1,109,0,10,10.0,5.0,2,0,0,0,0,1,1
0,10,29.339,2,5,1,1,112,0,11,10.0,3.0,1,0,0,0,0,1,0
1,0,190.308,1,5,1,1,0,0,1,0.0,0.0,19,0,0,0,0,0,19
1,1,197.319,2,5,1,1,1,0,2,0.0,0.0,16,0,0,0,0,0,16
1,2,202.992,0,5,1,1,2,0,3,0.0,0.0,15,0,0,0,0,0,15
1,3,208.331,6,5,1,1,3,0,4,0.0,0.0,1,0,0,0,0,1,0
1,4,208.544,4,5,1,1,17,0,5,3.0,6.0,2,0,0,0,0,1,1
1,5,208.934,5,5,1,1,28,0,6,4.0,8.0,2,0,0,0,0,1,1
1,6,209.226,3,5,1,1,37,0,7,5.0,8.0,2,0,0,0,0,1,1
1,7,209.393,3,5,1,1,45,0,8,5.0,7.0,1,0,0,0,0,1,0
1,8,209.559,0,5,1,1,52,0,9,5.0,6.0,2,0,0,0,0,1,1
1,9,209.774,4,5,1,1,56,0,10,5.0,4.0,1,0,0,0,0,1,0
2,0,665.551,3,5,1,1,0,0,1,0.0,0.0,19,0,0,0,0,0,19
2,1,672.561,2,5,1,1,1,0,2,0.0,0.0,16,0,0,4,0,0,12
2,2,676.9,0,5,1,1,2,0,3,0.0,,15,0,0,0,0,0,15
2,3,690.406,3,5,1,1,0,0,1,0.0,0.0,25,3,1,1,2,0,18
2,1,697.84,4,5,1,1,1,0,2,0.0,,18,0,0,0,0,0,18
2,2,703.424,2,5,1,1,2,0,3,0.0,,16,0,0,0,0,0,16
2,3,709.97,5,5,1,1,3,0,4,0.0,,14,0,0,0,0,0,14
2,4,714.103,1,5,1,1,4,0,5,0.0,,13,0,0,0,0,0,13
2,5,718.774,0,5,1,1,5,0,6,0.0,,11,0,0,0,0,0,11
2,6,722.779,6,5,1,1,6,0,7,0.0,,9,0,0,0,0,0,9
2,7,726.116,6,5,1,1,7,0,8,0.0,,8,0,0,0,0,0,8
2,8,729.119,2,5,1,1,8,0,9,0.0,,6,0,0,0,0,0,6
2,9,731.454,5,5,1,1,9,0,10,0.0,,4,0,0,0,0,0,4
2,10,733.123,1,5,1,1,10,0,11,0.0,,3,0,0,0,0,0,3
2,11,734.458,3,5,1,1,11,0,12,0.0,,1,0,0,0,0,0,1
3,0,760.76,3,5,1,1,0,0,1,0.0,0.0,19,0,0,0,0,0,19
3,1,767.771,0,5,1,1,1,0,2,0.0,0.0,36,9,6,1,3,0,17
3,2,773.78,5,5,1,1,2,0,3,0.0,,35,2,4,2,10,0,17
3,3,779.79,2,5,1,1,3,0,4,0.0,,29,1,5,4,3,0,16
3,4,785.463,6,5,1,1,4,0,5,0.0,,16,0,7,0,1,1,7
3,5,787.979,4,5,1,1,15,0,6,2.0,1.0,30,4,3,0,8,1,14
3,6,792.796,1,5,1,1,19,0,7,2.0,,12,1,2,1,1,1,6
3,7,794.596,0,5,1,1,41,1,8,5.0,2.0,10,3,0,0,1,1,5
3,8,796.175,2,5,1,1,54,1,9,6.0,7.0,9,0,3,0,0,1,5
3,9,797.899,4,5,1,1,78,2,10,7.0,9.0,11,3,2,0,0,1,5
3,10,799.715,3,5,1,1,103,3,11,9.0,9.0,17,1,8,0,0,1,7
3,11,801.875,1,5,1,1,115,3,12,9.0,9.0,15,3,0,0,3,1,8
3,12,804.531,6,5,1,1,125,3,13,9.0,9.0,10,4,0,0,1,1,4
3,13,805.971,5,5,1,1,138,3,14,9.0,10.0,25,2,2,2,6,1,12
3,14,810.156,6,5,1,1,143,3,15,9.0,3.0,18,1,7,0,1,1,8
3,15,812.652,4,5,1,1,150,3,16,9.0,3.0,27,1,1,1,9,1,14
3,16,817.275,3,5,1,1,152,3,17,8.0,,21,0,3,7,0,0,11
3,17,821.184,5,5,1,1,197,5,18,10.0,,12,0,2,1,2,1,6
3,18,823.235,2,5,1,1,209,5,19,11.0,2.0,14,2,0,1,3,1,7
3,19,825.843,0,5,1,1,219,5,20,10.0,5.0,20,1,3,0,4,1,11
3,20,829.206,1,5,1,1,226,5,21,10.0,4.0,13,5,1,0,0,1,6
3,21,831.242,4,5,1,1,237,5,22,10.0,6.0,30,6,9,0,3,1,11
3,22,835.59,3,5,1,1,244,5,23,10.0,2.0,16,2,6,0,0,1,7
3,23,837.515,6,5,1,1,253,5,24,10.0,3.0,7,1,0,0,1,1,4
3,24,838.566,2,5,1,1,310,7,25,12.0,7.0,19,5,0,0,5,1,8
3,25,841.507,0,5,1,1,319,7,26,12.0,7.0,10,1,2,0,1,1,5
3,26,843.147,1,5,1,1,343,8,27,12.0,8.0,6,1,1,0,0,1,3
3,27,844.75,5,5,1,1,358,8,28,12.0,10.0,11,1,3,0,1,1,5
3,28,845.875,2,5,1,1,382,9,29,13.0,10.0,16,0,5,0,3,1,7
3,29,847.98,0,5,1,1,393,9,30,13.0,10.0,9,2,1,0,1,1,4
3,30,849.361,6,5,1,1,418,10,31,13.0,10.0,9,3,0,0,1,1,4
3,31,850.827,5,5,1,1,476,12,32,14.0,11.0,19,4,0,0,5,1,9
3,32,853.691,1,5,1,1,486,12,33,14.0,9.0,10,0,5,0,0,1,4
3,33,855.235,3,5,1,1,502,12,34,14.0,12.0,9,1,3,0,0,1,4
3,34,856.451,4,5,1,1,518,12,35,14.0,12.0,25,1,8,0,4,1,11
3,35,860.99,5,5,1,1,525,12,36,14.0,8.0,9,1,1,0,1,1,5
3,36,861.642,1,5,1,1,539,12,37,14.0,9.0,10,1,2,0,1,1,5
3,37,863.475,0,5,1,1,551,12,38,14.0,9.0,6,1,0,0,1,1,3
3,38,864.402,4,5,1,1,611,14,39,15.0,12.0,20,2,1,2,4,1,10
3,39,867.827,2,5,1,1,629,15,40,15.0,7.0,30,2,5,7,3,1,12
3,40,871.915,6,5,1,1,630,15,41,15.0,,16,0,8,0,1,1,6
3,41,873.739,3,5,1,1,642,15,42,15.0,4.0,11,3,0,1,2,1,4
3,42,875.187,0,5,1,1,657,15,43,15.0,8.0,13,3,1,0,2,1,6
3,43,877.122,6,5,1,1,670,15,44,15.0,9.0,11,0,4,0,1,1,5
3,44,878.627,1,5,1,1,694,16,45,15.0,10.0,9,2,1,0,1,1,4
3,45,880.13,3,5,1,1,720,17,46,15.0,11.0,17,3,5,1,1,1,6
3,46,882.259,5,5,1,1,733,17,47,15.0,8.0,20,2,0,0,7,1,10
3,47,885.531,2,5,1,1,741,17,48,15.0,6.0,8,1,1,0,1,1,4
3,48,886.835,4,5,1,1,755,17,49,15.0,8.0,23,1,6,0,5,1,10
3,49,890.139,2,5,1,1,762,17,50,15.0,5.0,13,0,3,0,3,1,6
3,50,891.961,0,5,1,1,774,17,51,15.0,8.0,18,2,3,0,4,1,8
3,51,894.786,4,5,1,1,783,17,52,15.0,6.0,21,1,8,0,3,1,8
3,52,897.362,3,5,1,1,791,17,53,14.0,5.0,22,3,8,1,1,1,8
3,53,900.146,6,5,1,1,798,17,54,14.0,2.0,14,5,0,0,3,1,5
3,54,901.655,1,5,1,1,855,19,55,15.0,7.0,24,2,3,6,2,0,11
3,55,905.645,5,5,1,1,856,19,56,15.0,,10,3,0,0,1,1,5
3,56,907.419,3,5,1,1,870,19,57,15.0,6.0,17,2,8,0,0,1,6
3,57,909.522,6,5,1,1,880,19,58,15.0,5.0,8,2,1,0,1,1,3
3,58,910.634,4,5,1,2,939,21,59,15.0,8.0,10,5,0,0,0,1,4
3,59,911.842,1,5,1,2,1017,23,60,16.0,11.0,9,1,1,0,0,1,6
3,60,913.185,2,5,1,2,1045,23,61,17.0,11.0,25,2,0,0,5,0,18
3,61,917.9,5,5,1,2,1047,23,62,16.0,5.0,14,0,3,0,1,1,9
3,62,920.175,0,5,1,2,1067,23,63,16.0,7.0,17,4,3,0,0,1,9
3,63,922.487,6,5,1,2,1085,23,64,16.0,4.0,12,5,0,0,1,1,5
3,64,923.866,2,5,1,2,1111,23,65,17.0,8.0,21,2,4,0,3,1,11
3,65,926.43,1,5,1,2,1125,23,66,17.0,5.0,19,1,2,4,2,1,9
3,66,928.794,4,5,1,2,1133,23,67,16.0,1.0,18,3,2,0,2,1,10
3,67,931.258,3,5,1,2,1145,23,68,16.0,1.0,13,1,3,1,1,1,6
3,68,932.738,5,5,1,2,1161,23,69,16.0,2.0,20,1,5,0,3,1,10
3,69,935.385,0,5,1,2,1173,23,70,16.0,2.0,13,1,1,1,1,1,8
3,70,937.282,1,5,1,2,1183,23,71,16.0,1.0,12,1,1,0,1,1,8
3,71,939.322,2,5,1,2,1191,23,72,16.0,1.0,20,6,0,0,3,1,10
3,72,941.915,4,5,1,2,1203,23,73,16.0,3.0,21,1,5,0,3,0,12
3,73,944.949,0,5,1,2,1205,23,74,16.0,0.0,17,6,2,0,1,1,7
3,74,946.778,5,5,1,2,1219,23,75,16.0,1.0,13,1,3,0,1,1,7
3,75,948.65,6,5,1,2,1229,23,76,16.0,1.0,13,1,4,0,1,0,7
3,76,950.46,3,5,1,2,1231,23,77,15.0,,14,4,3,0,0,1,6
3,77,952.203,4,5,1,2,1245,23,78,15.0,,16,3,1,0,3,0,9
3,78,954.465,5,5,1,2,1247,23,79,15.0,,15,5,0,1,1,1,7
3,79,956.338,0,5,1,2,1249,23,80,15.0,,3,0,0,0,0,1,2
3,80,956.898,2,5,1,2,1265,23,81,15.0,2.0,2,0,0,0,0,1,1
3,81,957.64,6,5,1,2,1277,23,82,15.0,3.0,2,0,0,0,0,1,1
3,82,957.226,3,5,1,2,1287,23,83,15.0,3.0,1,0,0,0,0,1,0
3,83,957.418,1,5,1,2,1297,23,84,15.0,3.0,2,0,0,0,0,1,1
3,84,957.602,1,5,1,2,1301,23,85,15.0,2.0,0,0,0,0,0,0,0
4,0,964.611,1,5,1,1,0,0,1,0.0,0.0,15,0,5,0,1,1,8
4,1,967.642,3,5,1,1,11,0,2,5.0,5.0,11,5,1,0,0,1,4
4,2,969.242,6,5,1,1,27,0,3,9.0,9.0,11,4,0,0,1,1,5
4,3,970.738,0,5,1,1,38,0,4,9.0,9.0,12,2,2,0,1,1,6
4,4,972.81,5,5,1,1,51,0,5,10.0,8.0,30,6,3,2,3,0,16
4,5,978.301,4,5,1,1,52,0,6,8.0,1.0,27,1,7,6,1,0,12
4,6,982.64,2,5,1,1,53,0,7,7.0,,19,0,6,0,3,1,9
4,7,985.914,3,5,1,1,61,0,8,7.0,1.0,12,1,2,1,2,1,5
4,8,987.345,6,5,1,1,72,0,9,8.0,4.0,11,1,3,0,1,1,5
4,9,989.113,0,5,1,1,85,0,10,8.0,7.0,16,2,6,0,1,1,6
4,10,991.226,4,5,1,1,95,0,11,8.0,6.0,11,2,0,0,3,1,5
4,11,992.73,2,5,1,1,153,2,12,12.0,9.0,16,2,1,0,3,1,9
4,12,995.93,5,5,1,1,174,3,13,13.0,8.0,24,0,0,7,6,0,11
4,13,999.669,1,5,1,1,175,3,14,12.0,0.0,18,1,6,0,3,1,7
4,14,1002.49,6,5,1,1,185,3,15,12.0,3.0,9,3,0,0,1,1,4
4,15,1003.441,1,5,1,1,210,4,16,13.0,8.0,15,1,6,0,1,1,6
4,16,1005.385,4,5,1,1,220,4,17,12.0,7.0,15,1,3,0,3,1,7
4,17,1007.97,0,5,1,1,232,4,18,12.0,8.0,21,7,2,0,3,1,8
4,18,1010.433,3,5,1,1,241,4,19,12.0,6.0,20,1,3,8,0,0,8
4,19,1013.355,2,5,1,1,242,4,20,12.0,,24,0,0,8,7,0,9
4,20,1016.693,5,5,1,1,243,4,21,11.0,,21,2,3,4,2,0,10
4,21,1020.365,6,5,1,1,244,4,22,11.0,,20,2,0,7,1,1,9
4,22,1023.552,3,5,1,1,257,5,23,11.0,,17,3,2,4,0,1,7
4,23,1025.897,5,5,1,1,263,5,24,10.0,,18,1,0,4,3,1,9
4,24,1028.833,0,5,1,1,264,5,25,10.0,,9,4,0,0,1,1,3
4,25,1030.9,2,5,1,1,277,5,26,10.0,3.0,12,6,0,0,1,1,4
4,26,1031.306,1,5,1,1,287,5,27,10.0,6.0,15,0,8,0,1,1,5
4,27,1033.1,4,5,1,1,297,5,28,10.0,7.0,14,2,3,1,1,1,6
4,28,1035.2,4,5,1,1,304,5,29,10.0,4.0,15,1,3,0,3,1,7
4,29,1037.97,0,5,1,1,310,5,30,10.0,3.0,14,5,0,0,2,1,6
4,30,1039.226,3,5,1,1,317,5,31,10.0,4.0,13,5,1,0,1,1,5
4,31,1040.785,5,5,1,1,323,5,32,10.0,3.0,19,4,1,0,6,0,8
4,32,1043.735,1,5,1,1,324,5,33,9.0,,12,0,5,0,1,1,5
4,33,1045.545,6,5,1,1,332,5,34,9.0,3.0,9,0,3,0,1,1,4
4,34,1046.785,2,5,1,1,522,9,35,14.0,8.0,17,0,5,0,3,1,8
4,35,1049.641,4,5,1,1,529,9,36,14.0,7.0,12,1,1,0,3,1,6
4,36,1051.473,0,5,1,1,540,9,37,14.0,7.0,14,6,2,0,0,1,5
4,37,1053.306,5,5,1,1,547,9,38,14.0,4.0,25,6,3,2,2,0,12
4,38,1057.421,3,5,1,1,548,9,39,14.0,,17,1,1,5,2,0,8
4,39,1060.425,6,5,1,1,549,9,40,13.0,,10,0,3,1,1,1,4
4,40,1061.914,1,5,1,1,661,12,41,16.0,3.0,10,0,2,2,1,1,4
4,41,1063.241,2,5,1,1,673,12,42,16.0,6.0,21,1,6,0,5,1,8
4,42,1066.25,1,5,1,1,681,12,43,15.0,5.0,9,1,3,0,1,1,3
4,43,1067.66,2,5,1,1,694,12,44,15.0,7.0,17,0,6,0,3,1,7
4,44,1069.281,0,5,1,1,701,12,45,15.0,6.0,20,2,1,5,2,1,9
4,45,1072.433,4,5,1,1,702,12,46,15.0,,13,4,0,0,2,1,6
4,46,1074.113,5,5,1,1,709,12,47,15.0,2.0,14,0,1,3,1,1,8
4,47,1076.913,6,5,1,1,724,13,48,15.0,1.0,13,2,2,1,1,1,6
4,48,1078.953,3,5,1,1,730,13,49,14.0,0.0,9,4,0,0,1,1,3
4,49,1080.34,5,5,1,1,740,13,50,14.0,4.0,18,0,3,0,5,1,9
4,50,1083.26,6,5,1,1,790,15,51,15.0,4.0,8,0,1,0,1,1,5
4,51,1084.557,3,5,1,1,845,17,52,16.0,7.0,19,1,9,0,1,1,7
4,52,1086.889,2,5,1,1,855,17,53,16.0,7.0,16,2,5,0,1,1,7
4,53,1089.321,4,5,1,1,863,17,54,15.0,5.0,10,1,0,0,3,1,5
4,54,1090.929,0,5,1,1,875,17,55,15.0,8.0,13,2,3,0,0,1,7
4,55,1093.157,1,5,1,1,895,18,56,15.0,6.0,1,0,0,0,0,1,0
4,56,1093.377,1,5,1,1,910,18,57,15.0,10.0,14,0,6,0,1,1,6
4,57,1095.257,3,5,1,1,919,18,58,15.0,9.0,8,4,0,0,0,1,3
4,58,1096.401,5,5,1,1,932,18,59,15.0,10.0,14,1,3,0,1,1,8
4,59,1099.5,2,5,1,1,939,18,60,15.0,7.0,19,1,7,0,3,1,7
4,60,1101.457,4,5,1,1,945,18,61,15.0,5.0,18,3,1,2,3,1,8
4,61,1103.905,6,5,1,1,950,18,62,15.0,2.0,12,6,0,0,1,1,4
4,62,1105.361,0,5,1,1,958,18,63,15.0,4.0,11,2,2,1,1,1,4
4,63,1106.721,0,5,1,1,977,19,64,15.0,3.0,16,1,3,4,1,1,6
4,64,1108.824,1,5,1,2,992,20,65,15.0,0.0,12,2,0,0,2,1,7
4,65,1110.665,6,5,1,2,1008,20,66,15.0,3.0,16,6,1,0,1,1,7
4,66,1112.376,3,5,1,2,1014,20,67,15.0,1.0,15,4,3,0,0,1,7
4,67,1114.313,4,5,1,2,1026,20,68,15.0,0.0,22,1,4,0,5,0,12
4,68,1117.34,2,5,1,2,1028,20,69,14.0,,1,0,0,0,0,1,0
4,69,1117.356,5,5,1,2,1050,20,70,15.0,4.0,12,3,0,0,1,1,7
4,70,1119.185,2,5,1,2,1060,20,71,14.0,4.0,17,0,2,1,5,0,9
4,71,1121.598,3,5,1,2,1062,20,72,14.0,1.0,1,0,0,0,0,1,0
4,72,1121.646,6,5,1,2,1082,20,73,14.0,5.0,16,0,7,0,1,1,7
4,73,1123.529,1,5,1,2,1090,20,74,14.0,4.0,14,0,3,2,1,0,8
4,74,1125.605,4,5,1,2,1104,21,75,14.0,1.0,14,4,0,0,3,1,6
4,75,1127.185,0,5,1,2,1112,21,76,14.0,2.0,10,0,2,0,1,1,6
4,76,1128.833,5,5,1,2,1120,21,77,14.0,2.0,13,1,0,0,5,0,7
4,77,1130.614,2,5,1,2,1122,21,78,14.0,0.0,9,1,1,0,3,0,4
4,78,1131.866,0,5,1,2,1124,21,79,14.0,,10,0,5,0,0,1,4
4,79,1132.967,1,5,1,2,1136,21,80,14.0,2.0,4,1,0,0,1,0,2
4,80,1133.62,6,5,1,2,1138,21,81,14.0,1.0,1,1,0,0,0,0,0
5,0,1139.14,3,5,1,1,0,0,1,0.0,0.0,11,4,0,0,0,1,6
5,1,1141.631,2,5,1,1,14,0,2,7.0,6.0,13,0,4,0,2,1,6
5,2,1143.405,6,5,1,1,28,0,3,9.0,9.0,13,4,2,0,1,1,5
5,3,1145.281,0,5,1,1,41,0,4,10.0,8.0,16,2,5,0,1,1,7
5,4,1147.616,4,5,1,1,53,0,5,10.0,7.0,16,1,1,0,6,1,7
5,5,1149.936,1,5,1,1,77,1,6,12.0,7.0,16,1,1,4,2,1,7
5,6,1152.112,5,5,1,1,86,1,7,12.0,4.0,13,4,0,0,3,1,5
5,7,1154.1,4,5,1,1,99,1,8,12.0,8.0,24,4,4,0,4,1,11
5,8,1157.505,6,5,1,1,106,1,9,11.0,3.0,14,0,6,0,1,1,6
5,9,1159.521,2,5,1,1,129,2,10,12.0,7.0,14,2,4,0,1,1,6
5,10,1161.449,3,5,1,1,142,2,11,12.0,7.0,6,1,0,0,2,1,2
5,11,1162.353,1,5,1,1,158,2,12,13.0,11.0,12,1,3,0,1,1,6
5,12,1164.249,5,5,1,1,169,2,13,13.0,9.0,10,4,0,0,1,1,4
5,13,1165.534,0,5,1,1,183,2,14,13.0,11.0,13,0,4,0,2,1,6
5,14,1167.401,3,5,1,1,194,2,15,12.0,10.0,8,1,1,0,1,1,4
5,15,1168.742,1,5,1,1,206,2,16,12.0,9.0,15,0,7,0,1,1,6
5,16,1170.806,5,5,1,1,215,2,17,12.0,8.0,9,1,2,0,1,1,4
5,17,1172.385,6,5,1,1,227,2,18,12.0,8.0,11,5,0,0,1,1,4
5,18,1173.737,2,5,1,1,237,2,19,12.0,8.0,16,1,4,0,3,1,7
5,19,1175.808,0,5,1,1,244,2,20,12.0,6.0,14,2,4,0,1,1,6
5,20,1177.781,4,5,1,1,251,2,21,11.0,4.0,24,3,0,6,5,0,10
5,21,1181.418,1,5,1,1,263,3,22,11.0,,15,1,6,0,1,1,6
5,22,1183.624,0,5,1,1,271,3,23,11.0,2.0,16,1,0,6,1,1,7
5,23,1185.832,5,5,1,1,284,4,24,11.0,,16,2,2,2,1,1,8
5,24,1188.608,4,5,1,1,300,5,25,12.0,,22,3,0,4,5,1,9
5,25,1191.52,2,5,1,1,313,6,26,12.0,,24,1,4,0,8,1,10
5,26,1195.89,3,5,1,1,318,6,27,11.0,,19,3,2,5,0,1,8
5,27,1197.449,6,5,1,1,321,6,28,11.0,,13,7,0,0,1,1,4
5,28,1199.33,1,5,1,1,331,6,29,11.0,2.0,21,2,3,5,2,0,9
5,29,1202.116,2,5,1,1,332,6,30,11.0,,15,3,1,1,2,1,7
5,30,1204.592,6,5,1,1,338,6,31,10.0,,15,0,7,0,1,1,6
5,31,1206.657,5,5,1,1,390,8,32,12.0,3.0,15,1,1,4,1,1,7
5,32,1208.872,4,5,1,1,406,9,33,12.0,0.0,14,0,4,0,3,1,6
5,33,1210.968,0,5,1,1,462,11,34,13.0,5.0,6,1,0,0,1,1,3
5,34,1212.65,3,5,1,1,475,11,35,13.0,8.0,21,1,4,6,0,1,9
5,35,1215.96,4,5,1,1,478,11,36,13.0,1.0,18,4,4,0,1,1,8
5,36,1217.601,2,5,1,1,486,11,37,13.0,0.0,20,5,1,0,5,1,8
5,37,1220.143,3,5,1,1,495,11,38,13.0,3.0,10,1,3,1,0,1,4
5,38,1221.593,1,5,1,1,506,11,39,12.0,5.0,21,3,6,1,1,1,9
5,39,1224.768,0,5,1,1,512,11,40,12.0,1.0,10,4,0,0,1,1,4
5,40,1225.952,6,5,1,1,523,11,41,12.0,5.0,14,0,7,0,1,1,5
5,41,1227.616,5,5,1,1,544,12,42,12.0,7.0,14,2,3,0,2,1,6
5,42,1229.736,4,5,1,1,553,12,43,12.0,5.0,18,1,2,0,5,1,9
5,43,1232.776,3,5,1,1,557,12,44,12.0,2.0,19,2,6,1,1,1,8
5,44,1235.361,5,5,1,1,563,12,45,12.0,1.0,9,2,1,0,1,1,4
5,45,1236.8,1,5,1,1,573,12,46,12.0,4.0,15,1,6,0,1,1,6
5,46,1238.808,0,5,1,1,580,12,47,12.0,4.0,8,3,0,0,1,1,3
5,47,1239.728,2,5,1,1,591,12,48,12.0,7.0,23,8,0,0,5,1,9
5,48,1242.641,6,5,1,1,594,12,49,12.0,4.0,11,3,1,0,1,1,5
5,49,1244.432,3,5,1,1,647,14,50,12.0,5.0,9,1,1,1,1,1,4
5,50,1245.593,4,5,1,1,656,14,51,12.0,5.0,21,3,2,0,5,1,10
5,51,1249.8,6,5,1,1,657,14,52,12.0,0.0,12,1,3,0,1,1,6
5,52,1250.952,1,5,1,1,664,14,53,12.0,2.0,19,1,8,0,1,1,8
5,53,1253.531,5,5,1,1,669,14,54,12.0,2.0,8,0,1,0,1,1,5
5,54,1255.313,2,5,1,1,676,14,55,12.0,4.0,14,3,1,0,3,1,6
5,55,1257.344,0,5,1,1,683,14,56,12.0,4.0,8,2,0,0,1,1,4
5,56,1258.848,0,5,1,1,690,14,57,12.0,5.0,14,2,3,0,1,1,7
5,57,1261.89,2,5,1,1,693,14,58,11.0,1.0,22,7,0,0,5,1,9
5,58,1263.872,6,5,1,1,694,14,59,11.0,0.0,14,1,4,0,1,1,7
5,59,1266.336,3,5,1,1,799,17,60,13.0,1.0,14,3,3,0,1,1,6
5,60,1268.255,4,5,1,1,805,17,61,13.0,0.0,16,5,2,0,1,1,7
5,61,1270.8,1,5,1,1,809,17,62,13.0,,16,0,6,0,3,1,6
5,62,1272.848,5,5,1,1,817,17,63,12.0,3.0,21,0,3,0,7,0,11
5,63,1276.556,1,5,1,1,818,17,64,12.0,0.0,1,0,0,0,0,1,0
5,64,1276.823,6,5,1,1,828,17,65,12.0,4.0,16,1,7,0,1,1,6
5,65,1278.664,3,5,1,1,844,18,66,12.0,3.0,18,5,5,0,0,0,8
5,66,1281.562,0,5,1,1,845,18,67,12.0,,17,7,2,0,1,1,6
5,67,1283.808,5,5,1,1,849,18,68,12.0,,8,0,2,0,1,1,4
5,68,1285.96,4,5,1,1,857,18,69,12.0,2.0,15,0,4,0,3,1,7
5,69,1287.344,2,5,1,1,861,18,70,12.0,2.0,16,0,6,0,3,1,6
5,70,1289.424,3,5,1,1,864,18,71,12.0,2.0,12,5,1,0,0,1,5
5,71,1290.959,2,5,1,1,867,18,72,12.0,1.0,7,0,2,1,0,1,3
5,72,1292.152,5,5,1,1,872,18,73,11.0,2.0,10,0,2,0,2,1,5
5,73,1293.767,6,5,1,1,875,18,74,11.0,2.0,10,3,1,0,1,1,4
5,74,1294.983,0,5,1,1,881,18,75,11.0,2.0,6,1,0,0,1,1,3
5,75,1296.216,1,5,1,1,885,18,76,11.0,2.0,8,0,3,0,1,1,3
5,76,1297.248,4,5,1,1,900,19,77,11.0,2.0,11,3,0,0,2,1,5
5,77,1298.621,0,5,1,1,902,19,78,11.0,1.0,11,2,3,0,1,1,4
5,78,1300.184,1,5,1,1,905,19,79,11.0,,13,0,5,0,3,1,4
5,79,1301.503,6,5,1,1,908,19,80,11.0,0.0,7,0,2,0,1,1,3
5,80,1302.496,5,5,1,2,955,21,81,11.0,1.0,13,3,2,0,3,0,5
5,81,1304.0,4,5,1,2,957,21,82,11.0,,7,0,2,0,1,0,4
5,82,1305.252,2,5,1,2,959,21,83,11.0,,7,1,1,0,2,0,3
5,83,1306.254,3,5,1,2,961,21,84,11.0,,1,0,0,0,0,0,1
6,0,1314.637,2,5,1,1,0,0,1,0.0,0.0,12,4,0,0,2,1,5
6,1,1316.711,0,5,1,1,15,0,2,7.0,7.0,14,4,2,0,2,1,5
6,2,1318.398,4,5,1,1,29,0,3,9.0,8.0,31,6,4,6,2,0,13
6,3,1322.986,6,5,1,1,30,0,4,7.0,,13,0,6,0,1,1,5
6,4,1324.719,3,5,1,1,43,0,5,8.0,4.0,21,2,6,0,2,1,10
6,5,1328.159,5,5,1,1,53,0,6,8.0,4.0,9,0,2,0,1,1,5
6,6,1329.992,1,5,1,1,78,1,7,11.0,8.0,18,2,1,5,1,1,8
6,7,1332.382,3,5,1,1,84,1,8,10.0,3.0,11,3,1,0,2,1,4
6,8,1333.783,4,5,1,1,98,1,9,10.0,7.0,24,2,4,3,4,1,10
6,9,1337.143,6,5,1,1,103,1,10,10.0,2.0,19,8,3,0,1,1,6
6,10,1339.263,1,5,1,1,126,2,11,11.0,3.0,17,2,1,5,1,1,7
6,11,1341.511,0,5,1,1,132,2,12,11.0,0.0,23,2,3,5,2,1,10
6,12,1344.984,5,5,1,1,135,2,13,10.0,,12,0,4,0,1,1,6
6,13,1346.863,2,5,1,1,192,4,14,13.0,4.0,19,1,4,1,4,1,8
6,14,1349.527,4,5,1,1,213,5,15,14.0,5.0,11,4,0,0,2,1,4
6,15,1350.831,2,5,1,1,229,5,16,14.0,10.0,16,0,6,0,3,1,6
6,16,1352.871,0,5,1,1,253,6,17,14.0,11.0,31,5,4,8,2,1,11
6,17,1356.444,3,5,1,1,254,6,18,14.0,,11,5,1,0,0,1,4
6,18,1357.711,6,5,1,1,270,6,19,14.0,5.0,20,2,5,3,1,1,8
6,19,1360.447,1,5,1,1,277,6,20,13.0,2.0,15,1,1,0,1,1,11
6,20,1365.119,5,5,1,1,285,6,21,13.0,3.0,16,6,1,0,2,1,6
6,21,1367.191,5,5,1,1,297,6,22,13.0,6.0,9,3,1,0,0,1,4
6,22,1368.663,0,5,1,1,310,6,23,13.0,8.0,14,0,7,0,1,1,5
6,23,1370.152,1,5,1,1,323,6,24,13.0,10.0,21,2,2,5,3,1,8
6,24,1372.933,6,5,1,1,327,6,25,13.0,2.0,12,0,2,3,1,1,5
6,25,1374.663,4,5,1,1,436,9,26,16.0,4.0,23,3,1,0,6,1,12
6,26,1378.428,3,5,1,1,443,9,27,16.0,3.0,9,1,3,0,1,1,3
6,27,1379.711,2,5,1,1,459,9,28,16.0,8.0,15,1,7,0,0,1,6
